,captions,vi_captions
3305,"['Nữ tóc màu hạt dẻ làm xoăn để dài, mặc áo khoác dài tay màu vàng da, mặc quần bó màu đen, đi giầy thể thao màu ghi, tay cầm tờ giấy trước ngực.', 'Cô gái đeo kính cận, tóc xõa ngang vai, mặc quần bó màu đen, đi giày thể thao màu xám, mặc áo khoác màu nuy, tay đang cầm tờ giấy đọc.']","['Women with chestnut - colored hair wore long, curly bodices, long - sleeved jackets of yellow leather, black tights, burnt - colored sneakers, and paper clips on their chests.', 'The girl was wearing glasses, her hair pulled at her shoulders, black tights, gray sneakers, and a maroon jacket, holding a reading paper in her hand.']"
3306,"['Nữ mặc áo có mũ áo khoác màu be, mặc quần bò ống rộng dài màu xanh, tay phải cầm chai nước,  tay trái đút túi áo, đi giầy màu đen.', 'Nữ mặc quần bò màu xanh, đi giày màu đen, mặc áo khoác trùm đầu màu nuy, tay phải đang cầm ly trà sữa.']","['The woman was wearing a beige jacket with a hat, blue long - sleeved jeans, a water bottle in her right hand, a black shoe in her left.', 'The woman was wearing blue jeans, black shoes, a hooded jacket, and a glass of milk tea in her right hand.']"
3307,"['Nữ mặc áo có mũ áo khoác màu be, mặc quần bò ống rộng dài màu xanh, tay phải cầm chai nước,  tay trái đút túi áo, đi giầy màu đen.', 'Cô gái tay phải cầm ly trà sữa, tay trái đút túi áo, mặc áo khoác màu nuy đội mũ áo trùm đầu, mặc quần bò gấp ống màu xanh, đi giày màu đen.']","['The woman was wearing a beige jacket with a hat, blue long - sleeved jeans, a water bottle in her right hand, a black shoe in her left.', 'The girl holds a cup of milk tea in her right hand, a jacket in her left, a hooded hoodie, blue corduroy jeans, and black shoes.']"
3308,"['Nữ tóc dài màu đen để xõa, mặc áo khoác dài màu be, mặc quần dài màu đen, đi giầy thể thao màu ghi.', 'Nữ mặc áo khác màu nâu nhạt dài trùm gối, mặc quần màu đen, đi giày thể thao màu xám, tóc để xõa ngang vai.']","['Women with long black hair wear beige long jackets, long black pants, and gray sneakers.', 'Women wore light brown tops that covered their pillows, black pants, grey sneakers, and shoulder - length hair.']"
3309,"['Nữ tóc dài màu đen để xõa, mặc áo khoác dài màu be, mặc quần dài màu đen, đi giầy thể thao màu ghi.', 'Cô gái tóc đen dài ngang vai để xõa ngang vai, đi giày thể thao màu xám, mặc quần dài đen, áo khoách dài màu nâu nhạt.']","['Women with long black hair wear beige long jackets, long black pants, and gray sneakers.', 'The black-haired girl was shoulder-length to shoulder-spanking, wore gray sneakers, black pants, and a long light brown jacket.']"
3310,"['Nữ tóc dài buộc cạo, đeo khẩu trang màu trắng, mặc áo khoác dài tay màu be, mặc quần dài màu đen, đi giầy màu trắng.', 'Cô gái tóc dài đen buộc đuôi ngựa, mặc áo khoác màu nâu nhạt, quần dài màu đen, đi giày thể thao màu trắng, tay phải xách túi nhỏ màu hồng, đeo khẩu trang màu trắng.']","['Women with long, shaved hair wore a white mask, a beige long - sleeved jacket, black pants, and white shoes.', 'The girl had long black hair tied in a ponytail, wore a light brown jacket, black pants, white sneakers, a pink small purse with her right hand, and a white mask.']"
3311,"['Nữ tóc dài buộc cạo, đeo khẩu trang màu trắng, mặc áo khoác dài tay màu be, mặc quần dài màu đen, đi giầy màu trắng. tay phải xách túi màu hồng.', 'Nữ đi giày thể thao màu trắng, mặc quần dài màu đen, mặc áo khoách màu nâu nhạt, đeo khẩu trang vải màu trắng, tay phải cầm túi nhỏ màu hồng.']","['Women with long hair tied and shaved, wearing a white mask, a beige long - sleeved jacket, black pants, white shoes, pink handbags.', 'Women wore white sneakers, black pants, a light brown jacket, a white cloth mask, and pink small pockets in their right hands.']"
3312,"['Nữ tóc đen, đội mũ trắng, mặc áo khoác dài tay màu da bò, mặc quần dài ống rộng màu đen, đi giầy thể thao màu trắng, tay trái cầm cặp màu trắng.', 'Nữ đeo kính cận, mặc áo khoác màu nâu không cài khuy, trùm đầu bằng mũ áo màu xám, tay trái ôm tài liệu, mặc quần ống rộng màu xanh tối, đi giày thể thao màu trắng đục, vai đeo ba lô.']","['The black - haired woman wore a white hat, a long - sleeved cowhide jacket, black loose - fitting pants, white sneakers, and a white briefcase in her left hand.', 'Women wore glasses, a brown unbuttoned jacket, a grey hood, documents on their left hand, dark blue loose - fitting pants, opaque white sneakers, and a backpack on their shoulders.']"
3313,"['-Nữ mặc áo khoác màu vàng, mặc quần thể thao màu đen, đi dép sục trắng, tất trắng viền đen, đeo ba lô đen, đội mũ áo màu ghi', '-Nữ đeo ba lô đen, mặc áo khoác màu vàng, mặc quần thể thao đen, đi dép sục trắng, tất trắng viền đen']","['-Women wearing yellow jackets, black sports pants, white flip-flops, white socks with black trim, black backpack, and a black cap', '-Women wearing black backpacks, yellow jackets, black sports pants, white slippers, white socks with black trim']"
3314,"['Nữ tóc dài màu đen để xõa, mặc áo khoăc dài màu cam, hay tay cầm cuốn sách, mặc quần dài màu đen, đi giầy màu trắng. Đeo kính', 'Nữ tóc đen xõa ngang vai, đeo kính cận, mặc áo khoác màu cam, hai tay đang cầm quyển sách, mặc quần bó màu đen, đi giày thể thao màu trắng.']","['A woman with long black hair who knocks, wears a long orange blouse, holds a book, wears long black pants, and white shoes. Wear glasses.', 'The black - haired woman was leaning against her shoulders, wearing glasses, an orange jacket, a book in her hands, black tights, and white sneakers.']"
3315,"['Nữ tóc dài màu đen để xõa, mặc áo khoăc dài màu cam, hay tay cầm cuốn sách, mặc quần dài màu đen, đi giầy màu trắng.', 'Nữ  hai tay đang cầm tài liệu đọc, tóc đen dài để xõa ngang vai, mặc quần bó tối màu, đi giày thể thao trắng, mặc áo khoách màu cam, đeo kính cận.']","['The woman had long black hair for a scraper, a long orange blouse, a book in her hand, long black pants, and white shoes.', 'The woman was carrying a reading document in both hands, with long black hair to scrape against her shoulders, wearing dark tights, white sneakers, an orange jacket, and glasses.']"
3316,"['Nữ tóc màu đen cắt ngắn, mặc áo khoác dài quá gối màu đen, đi giầy màu đen, tay phải cầm cốc nước để ngang ngực.', 'Nữ tóc đen cắt ngắn, mặc áo khoác dài màu xám đen đến cổ chân, đi giày màu đen, tay phải cầm cốc nước.']","['A woman with short black hair wears a black over-the-knee coat, black shoes, and holds a glass of water with her right hand across her chest.', 'Women with short black hair, wearing a long gray-black jacket to the ankles, wearing black shoes, holding a glass of water in their right hands.']"
3317,"['Nữ cắt tóc ngắn màu đen, mặc áo khoác dài màu đen, đi giầy thể thao màu đen đế giầy màu trắng.', 'Nữ tóc đen cắt ngắn, đi giày thể thao màu đen, mặc quần đen, mặc áo khoác dài màu xanh tối có thắt đai ở eo, áo xẻ tà đằng sau.']","['Women had short black haircuts, wore long black jackets, and black sneakers with white soles.', 'Women with black hair cut short, wearing black sneakers, wearing black pants, wearing a long dark blue jacket with a belt at the waist, a blouse with a split back.']"
3318,"['Nữ tóc dài màu đen để xõa, quàng khăn kẻ, mặc áo phao màu xanh ghi, mặc quần bó dài màu đen, đi giầy thể thao màu trắng.', 'Nữ tóc đen dài xõa ngang vai, cổ quàng khăn len, mặc áo khoách màu xanh cốm, mặc quần bó màu đen, chân đi giày thể thao màu trắng.']","['The woman had long black hair for carrying, a plaid scarf, a blue life jacket, long black tights, and white sneakers.', 'Women with long black hair, shoulder blades, a wool scarf around their necks, blue button - down jackets, black tights, and white sneakers.']"
3319,"['Nữ tóc màu đen, mặc áo phao màu xanh xám, mặc quần bó dài màu đen, đi giầy thể thao màu trắng,', 'Cô gái đi giày thể thao màu trắng, mặc quần bó màu đen, mặc áo khoác màu xanh cốm có mũ đằng sau, tóc đen để xõa.']","['Women with black hair, blue - gray life jackets, black tights, white sneakers.', 'The girl wears white sneakers, black tights, a pinned blue jacket with a hat behind it, and black hair for aõa.']"
3320,"['Nữ tóc ngắn màu đen, đeo khẩu trang màu xanh da trời, mặc áo phao màu nâu có mũ phía sau, đeo găng tay màu đen, mặc quần bò dài màu xanh, đi giầy bốt thấp cổ ngắn màu nâu.', 'Nữ đi giày bốt thấp cổ màu nâu, mặc quần bò xanh, mặc áo khoác màu nâu có mũ, tay đeo găng tay màu đen, đeo túi nhỏ bên người.']","['Women with short black hair wore a blue mask, a brown life jacket with a hat on the back, black gloves, long blue jeans, and short brown boots.', 'Women wear brown low-neck boots, blue jeans, a brown jacket with a hat, black gloves, and a small bag.']"
3321,"['Nữ tóc màu đen, đeo khẩu trang màu xanh da trời, mặc áo phao màu nâu có mũ phía sau, đeo túi màu trắng, tay đeo găng màu đen, mặc quần bò dài màu xanh, đi giầy bốt cổ ngắn màu nâu.', 'Nữ đeo túi chéo bên phải, mặc áo khoác màu nâu có mũ, quần bò xanh, đi giày bốt nâu thấp cổ, tay đeo găng tay màu đen.']","['The female had black hair, a blue mask, a brown life jacket with a hat on the back, a white bag, black gloves, long blue jeans, and short brown boots.', 'The female wears a right-hand crossbody bag, a brown jacket with a hat, blue jeans, low-neck brown boots, and black gloves.']"
3322,"['Nữ tóc ngắn, váy dài liền thân màu ghi, đi dép cao màu đen, tay xách túi đồ màu đỏ', 'Nữ tóc ngắn màu đen, mặc váy công sở liền thân màu ghi, đi dép cao gót màu đen, tay xách hai túi đồ màu đỏ']","['Short-haired women, long skirts with straight bodies, black sandals, red handbags', 'Women with short black hair, a gray business dress, black heels, two red suitcases']"
3323,"['Nữ đeo khẩu trang màu trắng, mặc váy dài tay liền thân màu ghi, đi giày bít mũi màu đen', 'Nữ mặc váy dài liền thân màu ghi sáng dài tay, đi giày màu đen, tóc ngắn màu đen, khẩu trang màu trắng']","['Women wearing white face masks, long sleeve dresses in burnt colors, black closed - toed shoes', 'Women wearing long-sleeved dresses in bright burnt long sleeves, wearing black shoes, short black hair, white masks']"
3324,"['Cô gái tóc màu nâu búi sau gáy, mặc áo khoác gió màu cam pha xanh sau lưng, mặc quần bò dài màu ghi xám, đeo túi xách chéo màu nâu, tay xách túi đồ màu xanh da trời', 'Cô gái tóc màu nâu búi gọn, mặc áo khoác gió màu cam pha màu xanh da trời sau lưng, mặc quần bò dài màu xanh da trời nhạt, đeo túi chéo quai nâu nhạt']","['Brown - haired girl in a bun at the nape of her neck, orange - green windbreaker on her back, long gray jeans, brown crossbody bag, blue handbag', 'Brown - haired girl in a neat bun, orange - and - blue windbreaker on her back, light blue long jeans, light brown crossbody bag']"
3325,"['-Cô gái mặc áo khoác gió màu cam pha xanh da trời, mặc quần bò dài màu xanh da trời nhạt, đi dép lê, đeo túi chéo quai nâu nhạt', 'Nữ mặc áo khoác gió màu cam pha xanh da trời, mặc quần bò dài màu xanh da trời nhạt, đi dép quai, đeo túi chéo màu nâu']","['-The girl wears an orange-blue windbreaker, light blue long jeans, pear sandals, and a light brown crossbody bag', 'Women wore an orange-blue windbreaker, light blue long jeans, sandals, and a brown crossbody bag.']"
